hour,day_of_week,weekend,rolling_mean,rolling_std,rolling_min,rolling_max,skewness,kurtosis,latency_slope,latency_pct_change,fft_dominant_freq,anomaly
0,3,0,0.9099999999999999,0.5779273310720127,0.48,1.92,1.9806092255082162,4.144950069964888,0.08000000000000045,0.08108108108108114,0.0,1
0,3,0,0.646,0.12601587201626718,0.48,0.8,-0.04902225305545393,-1.030549161461958,-0.2639999999999996,-0.2500000000000001,0.0,1
0,3,0,0.9460000000000001,0.5842773314103669,0.6,1.98,2.11883655095348,4.575340049395467,0.3000000000000004,2.3000000000000003,0.0,1
0,3,0,1.048,0.5547251571724682,0.6,1.98,1.6489558182501447,2.6609054693675596,0.1020000000000004,-0.43434343434343425,0.0,-1
0,3,0,0.9920000000000002,0.6054089526923265,0.46,1.98,1.4057816439136646,1.846509282354629,-0.05599999999999965,-0.5892857142857143,0.0,1
0,3,0,0.9640000000000001,0.6195805032439446,0.46,1.98,1.485951979194008,1.812147714719746,-0.027999999999999657,0.4347826086956521,0.0,-1
0,3,0,0.9400000000000001,0.639218272579891,0.46,1.98,1.4370679583137267,1.5453980240630638,-0.023999999999999654,-0.2727272727272728,0.0,-1
0,3,0,0.8400000000000001,0.44564559910316615,0.46,1.48,0.8320413569279956,-1.2617445978020783,-0.09999999999999964,2.0833333333333335,0.0,-1
0,3,0,0.776,0.41746856169060204,0.46,1.48,1.6600926550876525,2.8426852212248477,-0.06399999999999965,-0.45945945945945943,0.0,-1
0,3,0,0.924,0.40850948581400126,0.48,1.48,0.519943191459086,-1.4771110236587124,0.14800000000000035,0.4999999999999998,0.0,-1
0,3,0,0.938,0.39827126434130256,0.48,1.48,0.4584306393438968,-1.1814880128144007,0.014000000000000368,-0.3916666666666666,0.0,-1
0,3,0,0.95,0.381575680566804,0.54,1.48,0.6116644825467736,-1.2829646762004703,0.012000000000000377,-0.26027397260273966,0.0,-1
0,3,0,0.756,0.27700180504830657,0.51,1.2,1.227814628141836,1.4916836790797419,-0.19399999999999964,-0.05555555555555558,0.0,-1
0,3,0,0.9259999999999999,0.48982649989564636,0.51,1.65,0.9325783052228426,-0.747053130399685,0.17000000000000032,2.2352941176470584,0.0,-1
0,3,0,0.75,0.5236888389110657,0.32,1.65,1.8172745851976857,3.5596732284608046,-0.17599999999999963,-0.806060606060606,0.0,-1
0,3,0,0.692,0.5421900035965438,0.32,1.65,2.0970778764277815,4.542251356509683,-0.05799999999999963,0.375,0.0,1
